"2020-04-16T17:00:00.00+05:30",1515
"2020-04-17T08:00:00.00+05:30",1749
"2020-04-17T17:00:00.00+05:30",1767
"2020-04-18T08:00:00.00+05:30",1992
"2020-04-18T17:00:00.00+05:30",2015
"2020-04-19T08:00:00.00+05:30",2231
"2020-04-19T17:00:00.00+05:30",2302
"2020-04-20T08:00:00.00+05:30",2547
"2020-04-20T17:00:00.00+05:30",2842
"2020-04-21T08:00:00.00+05:30",3252
"2020-04-21T17:00:00.00+05:30",3260
"2020-04-22T08:00:00.00+05:30",3870
"2020-04-22T17:00:00.00+05:30",3960
"2020-04-23T08:00:00.00+05:30",4258
"2020-04-23T17:00:00.00+05:30",4325
"2020-04-24T08:00:00.00+05:30",4749
"2020-04-24T17:00:00.00+05:30",4814
"2020-04-25T08:00:00.00+05:30",5063
"2020-04-25T17:00:00.00+05:30",5210
"2020-04-26T08:00:00.00+05:30",5804
"2020-04-26T17:00:00.00+05:30",5914
"2020-04-27T08:00:00.00+05:30",6185
"2020-04-27T17:00:00.00+05:30",6362
"2020-04-28T08:00:00.00+05:30",6869
"2020-04-28T17:00:00.00+05:30",7027
"2020-04-29T08:00:00.00+05:30",7696
"2020-04-29T17:00:00.00+05:30",7797
"2020-04-30T08:00:00.00+05:30",8325
"2020-04-30T17:00:00.00+05:30",8373
"2020-05-01T08:00:00.00+05:30",8889
"2020-05-01T17:00:00.00+05:30",9065
"2020-05-02T08:00:00.00+05:30",9951
"2020-05-02T17:00:00.00+05:30",10018
"2020-05-03T08:00:00.00+05:30",10633
"2020-05-03T17:00:00.00+05:30",10887
"2020-05-04T08:00:00.00+05:30",11707
"2020-05-04T17:00:00.00+05:30",11762
"2020-05-05T08:00:00.00+05:30",12727
"2020-05-05T17:00:00.00+05:30",13161
"2020-05-06T08:00:00.00+05:30",14183
"2020-05-07T08:00:00.00+05:30",15267
"2020-05-08T08:00:00.00+05:30",16540
"2020-05-09T08:00:00.00+05:30",17847
"2020-05-10T08:00:00.00+05:30",19358
"2020-05-11T08:00:00.00+05:30",20917
"2020-05-12T08:00:00.00+05:30",22455
"2020-05-13T08:00:00.00+05:30",24386
"2020-05-14T08:00:00.00+05:30",26235
"2020-05-15T08:00:00.00+05:30",27920
"2020-05-16T08:00:00.00+05:30",30153
"2020-05-17T08:00:00.00+05:30",34109
"2020-05-18T08:00:00.00+05:30",36824
"2020-05-19T08:00:00.00+05:30",39174
"2020-05-20T08:00:00.00+05:30",42298
"2020-05-21T08:00:00.00+05:30",45300
"2020-05-22T08:00:00.00+05:30",48534
"2020-05-23T08:00:00.00+05:30",51784
"2020-05-24T08:00:00.00+05:30",54441
"2020-05-25T08:00:00.00+05:30",57721
"2020-05-26T08:00:00.00+05:30",60491
"2020-05-27T08:00:00.00+05:30",64426
"2020-05-28T08:00:00.00+05:30",67692
"2020-05-29T08:00:00.00+05:30",71106
"2020-05-30T08:00:00.00+05:30",82370
"2020-05-31T08:00:00.00+05:30",86984
"2020-06-01T08:00:00.00+05:30",91819
"2020-06-02T08:00:00.00+05:30",95527
"2020-06-03T08:00:00.00+05:30",100303
"2020-06-04T08:00:00.00+05:30",104107
"2020-06-05T08:00:00.00+05:30",109462
"2020-06-06T08:00:00.00+05:30",114073
"2020-06-07T08:00:00.00+05:30",119293
"2020-06-08T08:00:00.00+05:30",124095
"2020-06-09T08:00:00.00+05:30",129215
"2020-06-10T08:00:00.00+05:30",135206
"2020-06-11T08:00:00.00+05:30",141029
"2020-06-12T08:00:00.00+05:30",147195
"2020-06-13T08:00:00.00+05:30",154330
"2020-06-14T08:00:00.00+05:30",162379
"2020-06-15T08:00:00.00+05:30",169798
"2020-06-16T08:00:00.00+05:30",180013
"2020-06-17T08:00:00.00+05:30",186935
"2020-06-18T08:00:00.00+05:30",194325
"2020-06-19T08:00:00.00+05:30",204711
"2020-06-20T08:00:00.00+05:30",213831
"2020-06-21T08:00:00.00+05:30",227756
"2020-06-22T08:00:00.00+05:30",237196
"2020-06-23T08:00:00.00+05:30",248190
"2020-06-24T08:00:00.00+05:30",258685
"2020-06-25T08:00:00.00+05:30",271697
"2020-06-26T08:00:00.00+05:30",285637
"2020-06-27T08:00:00.00+05:30",295881
"2020-06-28T08:00:00.00+05:30",309713
"2020-06-29T08:00:00.00+05:30",321723
"2020-06-30T08:00:00.00+05:30",334822
"2020-07-01T08:00:00.00+05:30",347979
"2020-07-02T08:00:00.00+05:30",359860
"2020-07-03T08:00:00.00+05:30",379892
"2020-07-04T08:00:00.00+05:30",394227
"2020-07-05T08:00:00.00+05:30",409083
"2020-07-06T08:00:00.00+05:30",424433
"2020-07-07T08:00:00.00+05:30",439948
"2020-07-08T08:00:00.00+05:30",456831
"2020-07-09T08:00:00.00+05:30",476378
"2020-07-10T08:00:00.00+05:30",495513
"2020-07-11T08:00:00.00+05:30",515386
